customer_id,email,company_name,industry,company_size,signup_date,first_name,last_name,phone,country,created_at,updated_at
CUST_001009,user1009@example.com,Company_1009,Healthcare,medium,2024-10-06,First1009,Last1009,555-011009,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001010,user1010@example.com,Company_1010,Technology,large,2024-10-07,First1010,Last1010,555-011010,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001011,user1011@example.com,Company_1011,Finance,large,2024-10-08,First1011,Last1011,555-011011,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001012,user1012@example.com,Company_1012,Retail,startup,2024-10-09,First1012,Last1012,555-011012,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001013,user1013@example.com,Company_1013,Technology,medium,2024-10-10,First1013,Last1013,555-011013,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001014,user1014@example.com,Company_1014,Finance,small,2024-10-11,First1014,Last1014,555-011014,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001015,user1015@example.com,Company_1015,Technology,medium,2024-10-12,First1015,Last1015,555-011015,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001016,user1016@example.com,Company_1016,Retail,startup,2024-10-13,First1016,Last1016,555-011016,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001017,user1017@example.com,Company_1017,Retail,large,2024-10-14,First1017,Last1017,555-011017,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001018,user1018@example.com,Company_1018,Healthcare,large,2024-10-15,First1018,Last1018,555-011018,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001019,user1019@example.com,Company_1019,Education,startup,2024-10-16,First1019,Last1019,555-011019,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001020,user1020@example.com,Company_1020,Technology,small,2024-10-17,First1020,Last1020,555-011020,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001021,user1021@example.com,Company_1021,Technology,large,2024-10-18,First1021,Last1021,555-011021,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001022,user1022@example.com,Company_1022,Finance,enterprise,2024-10-19,First1022,Last1022,555-011022,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001023,user1023@example.com,Company_1023,Retail,large,2024-10-20,First1023,Last1023,555-011023,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001024,user1024@example.com,Company_1024,Technology,enterprise,2024-10-21,First1024,Last1024,555-011024,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001025,user1025@example.com,Company_1025,Retail,startup,2024-10-22,First1025,Last1025,555-011025,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001026,user1026@example.com,Company_1026,Technology,startup,2024-10-23,First1026,Last1026,555-011026,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001027,user1027@example.com,Company_1027,Healthcare,large,2024-10-24,First1027,Last1027,555-011027,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001028,user1028@example.com,Company_1028,Education,medium,2024-10-25,First1028,Last1028,555-011028,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001029,user1029@example.com,Company_1029,Technology,enterprise,2024-10-26,First1029,Last1029,555-011029,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001030,user1030@example.com,Company_1030,Retail,small,2024-10-27,First1030,Last1030,555-011030,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001031,user1031@example.com,Company_1031,Healthcare,large,2024-10-28,First1031,Last1031,555-011031,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001032,user1032@example.com,Company_1032,Technology,small,2024-10-29,First1032,Last1032,555-011032,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001033,user1033@example.com,Company_1033,Finance,large,2024-10-30,First1033,Last1033,555-011033,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001034,user1034@example.com,Company_1034,Education,medium,2024-10-31,First1034,Last1034,555-011034,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001035,user1035@example.com,Company_1035,Technology,medium,2024-11-01,First1035,Last1035,555-011035,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001036,user1036@example.com,Company_1036,Healthcare,medium,2024-11-02,First1036,Last1036,555-011036,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001037,user1037@example.com,Company_1037,Finance,medium,2024-11-03,First1037,Last1037,555-011037,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001038,user1038@example.com,Company_1038,Healthcare,startup,2024-11-04,First1038,Last1038,555-011038,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001039,user1039@example.com,Company_1039,Healthcare,startup,2024-11-05,First1039,Last1039,555-011039,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001040,user1040@example.com,Company_1040,Finance,enterprise,2024-11-06,First1040,Last1040,555-011040,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001041,user1041@example.com,Company_1041,Healthcare,small,2024-11-07,First1041,Last1041,555-011041,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001042,user1042@example.com,Company_1042,Finance,large,2024-11-08,First1042,Last1042,555-011042,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001043,user1043@example.com,Company_1043,Technology,large,2024-11-09,First1043,Last1043,555-011043,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001044,user1044@example.com,Company_1044,Finance,startup,2024-11-10,First1044,Last1044,555-011044,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001045,user1045@example.com,Company_1045,Finance,large,2024-11-11,First1045,Last1045,555-011045,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001046,user1046@example.com,Company_1046,Education,startup,2024-11-12,First1046,Last1046,555-011046,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001047,user1047@example.com,Company_1047,Finance,enterprise,2024-11-13,First1047,Last1047,555-011047,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001048,user1048@example.com,Company_1048,Finance,small,2024-11-14,First1048,Last1048,555-011048,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001049,user1049@example.com,Company_1049,Technology,enterprise,2024-11-15,First1049,Last1049,555-011049,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001050,user1050@example.com,Company_1050,Education,medium,2024-11-16,First1050,Last1050,555-011050,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001051,user1051@example.com,Company_1051,Retail,medium,2024-11-17,First1051,Last1051,555-011051,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001052,user1052@example.com,Company_1052,Technology,medium,2024-11-18,First1052,Last1052,555-011052,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001053,user1053@example.com,Company_1053,Technology,enterprise,2024-11-19,First1053,Last1053,555-011053,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001054,user1054@example.com,Company_1054,Retail,large,2024-11-20,First1054,Last1054,555-011054,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001055,user1055@example.com,Company_1055,Finance,small,2024-11-21,First1055,Last1055,555-011055,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001056,user1056@example.com,Company_1056,Healthcare,medium,2024-11-22,First1056,Last1056,555-011056,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001057,user1057@example.com,Company_1057,Education,medium,2024-11-23,First1057,Last1057,555-011057,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001058,user1058@example.com,Company_1058,Healthcare,medium,2024-11-24,First1058,Last1058,555-011058,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001059,user1059@example.com,Company_1059,Retail,small,2024-11-25,First1059,Last1059,555-011059,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001060,user1060@example.com,Company_1060,Technology,medium,2024-11-26,First1060,Last1060,555-011060,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001061,user1061@example.com,Company_1061,Technology,small,2024-11-27,First1061,Last1061,555-011061,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001062,user1062@example.com,Company_1062,Education,medium,2024-11-28,First1062,Last1062,555-011062,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001063,user1063@example.com,Company_1063,Technology,enterprise,2024-11-29,First1063,Last1063,555-011063,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001064,user1064@example.com,Company_1064,Technology,enterprise,2024-11-30,First1064,Last1064,555-011064,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001065,user1065@example.com,Company_1065,Education,small,2024-12-01,First1065,Last1065,555-011065,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001066,user1066@example.com,Company_1066,Education,enterprise,2024-12-02,First1066,Last1066,555-011066,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001067,user1067@example.com,Company_1067,Retail,small,2024-12-03,First1067,Last1067,555-011067,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001068,user1068@example.com,Company_1068,Technology,enterprise,2024-12-04,First1068,Last1068,555-011068,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001069,user1069@example.com,Company_1069,Technology,enterprise,2024-12-05,First1069,Last1069,555-011069,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001070,user1070@example.com,Company_1070,Retail,small,2024-12-06,First1070,Last1070,555-011070,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001071,user1071@example.com,Company_1071,Finance,large,2024-12-07,First1071,Last1071,555-011071,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001072,user1072@example.com,Company_1072,Finance,enterprise,2024-12-08,First1072,Last1072,555-011072,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001073,user1073@example.com,Company_1073,Finance,medium,2024-12-09,First1073,Last1073,555-011073,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001074,user1074@example.com,Company_1074,Retail,large,2024-12-10,First1074,Last1074,555-011074,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001075,user1075@example.com,Company_1075,Technology,small,2024-12-11,First1075,Last1075,555-011075,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001076,user1076@example.com,Company_1076,Retail,large,2024-12-12,First1076,Last1076,555-011076,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001077,user1077@example.com,Company_1077,Retail,startup,2024-12-13,First1077,Last1077,555-011077,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001078,user1078@example.com,Company_1078,Finance,startup,2024-12-14,First1078,Last1078,555-011078,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001079,user1079@example.com,Company_1079,Healthcare,enterprise,2024-12-15,First1079,Last1079,555-011079,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001080,user1080@example.com,Company_1080,Technology,enterprise,2024-12-16,First1080,Last1080,555-011080,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001081,user1081@example.com,Company_1081,Finance,medium,2024-12-17,First1081,Last1081,555-011081,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001082,user1082@example.com,Company_1082,Healthcare,large,2024-12-18,First1082,Last1082,555-011082,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001083,user1083@example.com,Company_1083,Healthcare,startup,2024-12-19,First1083,Last1083,555-011083,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001084,user1084@example.com,Company_1084,Education,enterprise,2024-12-20,First1084,Last1084,555-011084,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001085,user1085@example.com,Company_1085,Technology,large,2024-12-21,First1085,Last1085,555-011085,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001086,user1086@example.com,Company_1086,Healthcare,enterprise,2024-12-22,First1086,Last1086,555-011086,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001087,user1087@example.com,Company_1087,Finance,enterprise,2024-12-23,First1087,Last1087,555-011087,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001088,user1088@example.com,Company_1088,Education,startup,2024-12-24,First1088,Last1088,555-011088,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001089,user1089@example.com,Company_1089,Technology,startup,2024-12-25,First1089,Last1089,555-011089,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001090,user1090@example.com,Company_1090,Retail,enterprise,2024-12-26,First1090,Last1090,555-011090,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001091,user1091@example.com,Company_1091,Finance,small,2024-12-27,First1091,Last1091,555-011091,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001092,user1092@example.com,Company_1092,Healthcare,enterprise,2024-12-28,First1092,Last1092,555-011092,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001093,user1093@example.com,Company_1093,Healthcare,enterprise,2024-12-29,First1093,Last1093,555-011093,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001094,user1094@example.com,Company_1094,Finance,medium,2024-12-30,First1094,Last1094,555-011094,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001095,user1095@example.com,Company_1095,Healthcare,medium,2024-12-31,First1095,Last1095,555-011095,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001096,user1096@example.com,Company_1096,Education,medium,2025-01-01,First1096,Last1096,555-011096,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001097,user1097@example.com,Company_1097,Technology,small,2025-01-02,First1097,Last1097,555-011097,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001098,user1098@example.com,Company_1098,Education,small,2025-01-03,First1098,Last1098,555-011098,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001099,user1099@example.com,Company_1099,Healthcare,enterprise,2025-01-04,First1099,Last1099,555-011099,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001100,user1100@example.com,Company_1100,Retail,medium,2025-01-05,First1100,Last1100,555-011100,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001101,user1101@example.com,Company_1101,Technology,small,2025-01-06,First1101,Last1101,555-011101,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001102,user1102@example.com,Company_1102,Technology,startup,2025-01-07,First1102,Last1102,555-011102,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001103,user1103@example.com,Company_1103,Finance,enterprise,2025-01-08,First1103,Last1103,555-011103,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001104,user1104@example.com,Company_1104,Finance,large,2025-01-09,First1104,Last1104,555-011104,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001105,user1105@example.com,Company_1105,Retail,enterprise,2025-01-10,First1105,Last1105,555-011105,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001106,user1106@example.com,Company_1106,Technology,large,2025-01-11,First1106,Last1106,555-011106,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001107,user1107@example.com,Company_1107,Retail,medium,2025-01-12,First1107,Last1107,555-011107,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001108,user1108@example.com,Company_1108,Finance,large,2025-01-13,First1108,Last1108,555-011108,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001109,user1109@example.com,Company_1109,Finance,medium,2025-01-14,First1109,Last1109,555-011109,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001110,user1110@example.com,Company_1110,Technology,startup,2025-01-15,First1110,Last1110,555-011110,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001111,user1111@example.com,Company_1111,Education,large,2025-01-16,First1111,Last1111,555-011111,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001112,user1112@example.com,Company_1112,Healthcare,enterprise,2025-01-17,First1112,Last1112,555-011112,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001113,user1113@example.com,Company_1113,Finance,medium,2025-01-18,First1113,Last1113,555-011113,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001114,user1114@example.com,Company_1114,Finance,enterprise,2025-01-19,First1114,Last1114,555-011114,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001115,user1115@example.com,Company_1115,Education,small,2025-01-20,First1115,Last1115,555-011115,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001116,user1116@example.com,Company_1116,Education,medium,2025-01-21,First1116,Last1116,555-011116,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001117,user1117@example.com,Company_1117,Retail,large,2025-01-22,First1117,Last1117,555-011117,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001118,user1118@example.com,Company_1118,Retail,medium,2025-01-23,First1118,Last1118,555-011118,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001119,user1119@example.com,Company_1119,Healthcare,enterprise,2025-01-24,First1119,Last1119,555-011119,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001120,user1120@example.com,Company_1120,Healthcare,startup,2025-01-25,First1120,Last1120,555-011120,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001121,user1121@example.com,Company_1121,Technology,medium,2025-01-26,First1121,Last1121,555-011121,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001122,user1122@example.com,Company_1122,Retail,large,2025-01-27,First1122,Last1122,555-011122,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001123,user1123@example.com,Company_1123,Finance,small,2025-01-28,First1123,Last1123,555-011123,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001124,user1124@example.com,Company_1124,Retail,startup,2025-01-29,First1124,Last1124,555-011124,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001125,user1125@example.com,Company_1125,Finance,small,2025-01-30,First1125,Last1125,555-011125,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001126,user1126@example.com,Company_1126,Education,medium,2025-01-31,First1126,Last1126,555-011126,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001127,user1127@example.com,Company_1127,Retail,enterprise,2025-02-01,First1127,Last1127,555-011127,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001128,user1128@example.com,Company_1128,Education,enterprise,2025-02-02,First1128,Last1128,555-011128,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001129,user1129@example.com,Company_1129,Healthcare,large,2025-02-03,First1129,Last1129,555-011129,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001130,user1130@example.com,Company_1130,Healthcare,enterprise,2025-02-04,First1130,Last1130,555-011130,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001131,user1131@example.com,Company_1131,Technology,startup,2025-02-05,First1131,Last1131,555-011131,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001132,user1132@example.com,Company_1132,Retail,enterprise,2025-02-06,First1132,Last1132,555-011132,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001133,user1133@example.com,Company_1133,Education,large,2025-02-07,First1133,Last1133,555-011133,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001134,user1134@example.com,Company_1134,Finance,medium,2025-02-08,First1134,Last1134,555-011134,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001135,user1135@example.com,Company_1135,Healthcare,medium,2025-02-09,First1135,Last1135,555-011135,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001136,user1136@example.com,Company_1136,Healthcare,enterprise,2025-02-10,First1136,Last1136,555-011136,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001137,user1137@example.com,Company_1137,Finance,small,2025-02-11,First1137,Last1137,555-011137,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001138,user1138@example.com,Company_1138,Education,medium,2025-02-12,First1138,Last1138,555-011138,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001139,user1139@example.com,Company_1139,Education,enterprise,2025-02-13,First1139,Last1139,555-011139,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001140,user1140@example.com,Company_1140,Retail,large,2025-02-14,First1140,Last1140,555-011140,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001141,user1141@example.com,Company_1141,Retail,enterprise,2025-02-15,First1141,Last1141,555-011141,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001142,user1142@example.com,Company_1142,Technology,medium,2025-02-16,First1142,Last1142,555-011142,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001143,user1143@example.com,Company_1143,Healthcare,large,2025-02-17,First1143,Last1143,555-011143,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001144,user1144@example.com,Company_1144,Retail,enterprise,2025-02-18,First1144,Last1144,555-011144,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001145,user1145@example.com,Company_1145,Education,startup,2025-02-19,First1145,Last1145,555-011145,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001146,user1146@example.com,Company_1146,Finance,large,2025-02-20,First1146,Last1146,555-011146,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001147,user1147@example.com,Company_1147,Education,startup,2025-02-21,First1147,Last1147,555-011147,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001148,user1148@example.com,Company_1148,Healthcare,small,2025-02-22,First1148,Last1148,555-011148,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001149,user1149@example.com,Company_1149,Education,large,2025-02-23,First1149,Last1149,555-011149,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001150,user1150@example.com,Company_1150,Technology,startup,2025-02-24,First1150,Last1150,555-011150,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001151,user1151@example.com,Company_1151,Healthcare,medium,2025-02-25,First1151,Last1151,555-011151,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001152,user1152@example.com,Company_1152,Finance,medium,2025-02-26,First1152,Last1152,555-011152,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001153,user1153@example.com,Company_1153,Technology,small,2025-02-27,First1153,Last1153,555-011153,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001154,user1154@example.com,Company_1154,Healthcare,large,2025-02-28,First1154,Last1154,555-011154,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001155,user1155@example.com,Company_1155,Finance,large,2025-03-01,First1155,Last1155,555-011155,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001156,user1156@example.com,Company_1156,Technology,large,2025-03-02,First1156,Last1156,555-011156,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001157,user1157@example.com,Company_1157,Technology,small,2025-03-03,First1157,Last1157,555-011157,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001158,user1158@example.com,Company_1158,Healthcare,large,2025-03-04,First1158,Last1158,555-011158,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001159,user1159@example.com,Company_1159,Retail,medium,2025-03-05,First1159,Last1159,555-011159,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001160,user1160@example.com,Company_1160,Technology,startup,2025-03-06,First1160,Last1160,555-011160,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001161,user1161@example.com,Company_1161,Technology,medium,2025-03-07,First1161,Last1161,555-011161,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001162,user1162@example.com,Company_1162,Finance,medium,2025-03-08,First1162,Last1162,555-011162,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001163,user1163@example.com,Company_1163,Education,startup,2025-03-09,First1163,Last1163,555-011163,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001164,user1164@example.com,Company_1164,Healthcare,medium,2025-03-10,First1164,Last1164,555-011164,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001165,user1165@example.com,Company_1165,Healthcare,small,2025-03-11,First1165,Last1165,555-011165,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001166,user1166@example.com,Company_1166,Retail,startup,2025-03-12,First1166,Last1166,555-011166,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001167,user1167@example.com,Company_1167,Retail,medium,2025-03-13,First1167,Last1167,555-011167,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001168,user1168@example.com,Company_1168,Healthcare,enterprise,2025-03-14,First1168,Last1168,555-011168,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001169,user1169@example.com,Company_1169,Retail,medium,2025-03-15,First1169,Last1169,555-011169,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001170,user1170@example.com,Company_1170,Finance,small,2025-03-16,First1170,Last1170,555-011170,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001171,user1171@example.com,Company_1171,Healthcare,large,2025-03-17,First1171,Last1171,555-011171,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_001172,user1172@example.com,Company_1172,Retail,medium,2025-03-18,First1172,Last1172,555-011172,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
